employee_id,full_name,date_of_birth,gender_identity,work_email,phone_number,home_address_city,home_address_state_ut,home_address_pin_code,hire_date,employment_status,employment_type,department,job_title,manager_employee_id,employee_aadhaar_hash,employee_pan_hash,employee_upi_vpa,employee_epfo_uan_hash,employee_esic_ip_number_hash,company_id,company_legal_name,company_trade_name,company_hq_state_ut,company_industry_nic_code,company_primary_operating_state_ut,company_operating_states_ut_list,company_operating_states_ut_count,company_state_focus_flag,company_state_focus_notes
EMPIN00018371,Krishna Singh,1969-09-02,Male,krishna.singh.empin00018371@odworks618.in,+91-9768038138,City_OD_278,OD,856283,2012-11-27,Active,Intern,Legal,Financial Analyst,EMPIN00018006,6fc06668feee4640,578a63e369366756,krishna1004@okaxis,527c26fc929d5ae4,388e38acbe9a6ba2,CMPIN00074,ODWorks618 Private Limited,ODWorks618,OD,30110,OD,OD,1,Y,Focused operations in OD
EMPIN00018372,Siddharth Malhotra,1978-05-20,Female,siddharth.malhotra.empin00018372@india3853.in,+91-9492415371,City_OD_176,OD,471020,2010-07-11,Active,Intern,Marketing,Sales Development Rep,EMPIN00018016,9f2dc01f61f88561,b83108c5641d2480,siddharth2287@okyesbank,bd929c06c4df2546,c4f674d7bb1210f1,CMPIN00228,India3853 Limited,India3853,RJ,70200,GA,HR;DL;JH;PY;SK;OD;DN;TS;AP;GA;ML;BR;LD,13,N,Multi-region footprint
EMPIN00018373,Ishaan Mahajan,1969-03-12,Male,ishaan.mahajan.empin00018373@india6727.in,+91-6376320036,City_OD_62,OD,172713,2010-01-17,Active,Intern,Sales,Financial Analyst,EMPIN00018030,ab3fd22c1f2ce3ee,1d06bf52a3133bfa,ishaan8475@okicici,c2304c3e47b8efc3,4ee116c6881188fb,CMPIN00280,India6727 Limited,India6727,MH,86101,WB,WB;SK;TN;UK;TS;OD;LA;AN;NL;HR;KA;ML,12,N,Multi-region footprint
EMPIN00018374,Sai Joshi,1955-01-01,Non-binary,sai.joshi.empin00018374@india5503.in,+91-8078444847,City_OD_118,OD,379174,2026-02-17,Active,Full-time,Finance,Marketing Analyst,EMPIN00018020,b6848d0aac8317d2,73c9b22a2b697280,sai7994@okyesbank,8c74498e2cd500f9,5c92c1411360da8c,CMPIN00310,India5503 Limited,India5503,SK,56101,MZ,LD;MP;AS;PB;AN;WB;MZ;DL;UK;BR;GA;ML;OD;HP,14,N,Multi-region footprint
EMPIN00018375,Priya Joshi,1962-01-23,Female,priya.joshi.empin00018375@india4159.in,+91-7790487127,City_OD_166,OD,587795,2010-01-21,Active,Contractor,Marketing,IT Support Analyst,EMPIN00018004,b968ff0215100994,c2dd9dd78e72944c,priya5440@okaxis,844d7f9f0ac5a4b4,c3044c0cb07b481c,CMPIN00267,India4159 Limited,India4159,TS,70200,UK,JK;PY;OD;JH;UK;LD;WB;CG;AR;BR,10,N,Multi-region footprint
EMPIN00018376,Sai Kumar,1958-01-17,Female,sai.kumar.empin00018376@india5479.in,+91-9241457838,City_OD_382,OD,214471,2011-11-17,Active,Full-time,Finance,Financial Analyst,EMPIN00018011,526013733fb4c896,46ff7ffee3043310,sai5715@okhdfcbank,26b76eb4cfb4fa92,e05c961fd30dd496,CMPIN00160,India5479 Limited,India5479,UP,56101,TN,RJ;MP;ML;AS;DN;KL;TN;AR;KA;OD;UP;DL;HR,13,N,Multi-region footprint
EMPIN00018377,Rahul Menon,2003-12-27,Self-describe,rahul.menon.empin00018377@india9866.in,+91-6823397525,City_OD_285,OD,978669,2022-05-13,Active,Full-time,Legal,Product Manager,EMPIN00018004,5cfa603b4d673790,0be9375f584d2291,rahul4165@oksbi,6d05bd7a314cc9f4,2130f051d44f8a7c,CMPIN00271,India9866 Limited,India9866,MZ,41001,UP,OD;UP;PB,3,Y,Focused operations in UP
EMPIN00018378,Aditya Kapoor,1969-09-03,Prefer not to say,aditya.kapoor.empin00018378@india3346.in,+91-6696680785,City_OD_386,OD,115751,2018-05-31,Active,Full-time,Data,Business Analyst,EMPIN00018001,977c97a97082f115,2b5d7c900b9732f7,aditya4154@okyesbank,19835567d22350e2,01a11a617cb4d21f,CMPIN00210,India3346 Limited,India3346,AP,47110,TS,OD;PB;RJ;LD;MP;UP;AR;NL;DN;TS;TN;LA;PY;HR;DL,15,N,Multi-region footprint
EMPIN00018379,Tanvi Iyer,1991-03-14,Prefer not to say,tanvi.iyer.empin00018379@india3346.in,+91-9486781395,City_OD_247,OD,592143,2019-06-11,Active,Full-time,Data,Business Analyst,EMPIN00018002,6ad578c3cbb1029a,3d638ab42e2a7151,tanvi4607@oksbi,150d3c21228a4371,c0b0fedde9be35fa,CMPIN00210,India3346 Limited,India3346,AP,47110,TS,OD;PB;RJ;LD;MP;UP;AR;NL;DN;TS;TN;LA;PY;HR;DL,15,N,Multi-region footprint
EMPIN00018380,Neha Chatterjee,1992-12-04,Female,neha.chatterjee.empin00018380@india6960.in,+91-7267408962,City_OD_269,OD,855552,2014-12-12,Active,Full-time,HR,Marketing Analyst,EMPIN00018005,418d5d7846f249f4,069aa306bb9c4349,neha7427@okhdfcbank,861a75ea68fb6f9f,4af91245d14e3fe9,CMPIN00273,India6960 Limited,India6960,KA,62011,PB,GA;SK;KL;LD;OD;PB;TR;UK;JH,9,N,Multi-region footprint
EMPIN00018381,Sai Singh,1970-11-15,Male,sai.singh.empin00018381@india3346.in,+91-6543796167,City_OD_270,OD,315167,2016-01-23,Active,Temp,Operations,IT Support Analyst,EMPIN00018003,22115e04896fb5bd,6605d70d61ef3ff2,sai1966@okicici,9400aadf7723f5bf,2398db9c7cc271b2,CMPIN00210,India3346 Limited,India3346,AP,47110,TS,OD;PB;RJ;LD;MP;UP;AR;NL;DN;TS;TN;LA;PY;HR;DL,15,N,Multi-region footprint
EMPIN00018382,Vivaan Singh,1994-01-27,Non-binary,vivaan.singh.empin00018382@india6727.in,+91-7447960615,City_OD_63,OD,947480,2018-09-16,Active,Contractor,Engineering,Data Engineer,EMPIN00018015,2f320aa9155365c0,b20adb9ab58d507e,vivaan6076@okaxis,3adaffed61827d43,079ef3fadf01aa6c,CMPIN00280,India6727 Limited,India6727,MH,86101,WB,WB;SK;TN;UK;TS;OD;LA;AN;NL;HR;KA;ML,12,N,Multi-region footprint
EMPIN00018383,Ananya Gupta,1984-04-24,Self-describe,ananya.gupta.empin00018383@odworks128.in,+91-7352733312,City_OD_139,OD,312220,2020-06-06,Active,Full-time,Security,Security Analyst,EMPIN00018014,bf42e1469c6854c5,feccb938d5a8df3a,ananya5927@paytm,592968ec3505b7e8,4a66644eee13f0ba,CMPIN00075,ODWorks128 Private Limited,ODWorks128,OD,30110,OD,OD,1,Y,Focused operations in OD
EMPIN00018384,Anika Bhat,1973-12-03,Non-binary,anika.bhat.empin00018384@india8990.in,+91-6890633533,City_OD_349,OD,117714,2021-08-14,Active,Contractor,IT,Sales Development Rep,EMPIN00018024,d9482911c0d90028,370d5009e6780358,anika7596@paytm,838c2e82daf4c993,7d8176e01de97860,CMPIN00265,India8990 Limited,India8990,HR,86101,CG,GJ;OD;MH;AP;HP;SK;CG;HR;MP;TN;RJ;TS;JK,13,N,Multi-region footprint
EMPIN00018385,Karan Kapoor,1992-09-16,Female,karan.kapoor.empin00018385@india248.in,+91-9226168340,City_OD_189,OD,342815,2016-05-23,Active,Full-time,Operations,Customer Support Specialist,EMPIN00018011,44b8593970c6aab5,3c5350e12ee26220,karan3373@okaxis,190ce70ec320c086,3a2001b9c3ea0abb,CMPIN00223,India248 Limited,India248,DL,62012,JH,OD;UK;ML;WB;SK;AR;JH;CG;GA;KA;DL;AS;TR;TN;DN,15,N,Multi-region footprint
EMPIN00018386,Vikram Rao,1987-08-08,Male,vikram.rao.empin00018386@india6870.in,+91-9012197569,City_OD_299,OD,376663,2010-07-14,Active,Full-time,Sales,QA Engineer,EMPIN00018027,a7e35c973eb18e7a,ddb334397d420333,vikram1011@okaxis,e7b96b04eeccd422,3d6c7ccc7aaee7a7,CMPIN00191,India6870 Limited,India6870,DN,63111,HP,OD;AN;BR;GA;RJ;MH;CG;ML;LA;KL;MP;PB;HP;JH;DL,15,N,Multi-region footprint
EMPIN00018387,Krishna Chatterjee,2003-06-09,Female,krishna.chatterjee.empin00018387@india9650.in,+91-7212108387,City_OD_271,OD,131245,2011-04-08,Active,Full-time,Product,Software Engineer,EMPIN00018012,2a9eadaee7078a2c,d1b03d33fade8a39,krishna4158@okaxis,dca72b8951b017a0,8164ef287505e580,CMPIN00252,India9650 Limited,India9650,AS,62012,CG,TN;MN;AR;BR;AP;ML;TS;CG;RJ;HP;OD;DN;MH;PB;MZ,15,N,Multi-region footprint
EMPIN00018388,Diya Das,1963-08-27,Self-describe,diya.das.empin00018388@india3484.in,+91-6352010699,City_OD_284,OD,979471,2018-12-16,Active,Full-time,Security,Sales Development Rep,EMPIN00018009,e3c9f28eb355b6c0,33d1537c05082f67,diya9271@oksbi,22d8d5ad0781fc22,7b47f2708b467f8f,CMPIN00204,India3484 Limited,India3484,AN,52211,WB,LA;KL;UP;WB;TR;DL;OD;PB;MP;AS,10,N,Multi-region footprint
EMPIN00018389,Aarav Nair,1985-12-04,Non-binary,aarav.nair.empin00018389@india4864.in,+91-8197866408,City_OD_177,OD,517979,2017-10-22,Active,Contractor,HR,Security Analyst,EMPIN00018002,b864cc567c201601,b282b5027b3f0eb0,aarav4798@okhdfcbank,f5fe00eaf79b04a5,0618625c910cba4c,CMPIN00194,India4864 Limited,India4864,TS,10710,GA,GA;MP;DN;MN;AR;UP;TN;AS;AP;ML;UK;PY;OD,13,N,Multi-region footprint
EMPIN00018390,Nisha Bose,2004-01-20,Self-describe,nisha.bose.empin00018390@india9944.in,+91-6504673294,City_OD_78,OD,580421,2020-08-26,Terminated,Full-time,Legal,Customer Support Specialist,EMPIN00018018,8baf415a4745ef6c,9da3d3b15d1e952c,nisha2069@okhdfcbank,ff4be354cadc77d5,e3988f7fe5914046,CMPIN00161,India9944 Limited,India9944,BR,86101,OD,MH;RJ;ML;OD;GJ;PB;UK;AP;CG,9,N,Multi-region footprint
EMPIN00018391,Reyansh Saxena,1955-01-14,Prefer not to say,reyansh.saxena.empin00018391@india9159.in,+91-8534322011,City_OD_56,OD,599206,2023-11-23,Active,Full-time,Data,Marketing Analyst,EMPIN00018010,b7f5fa0847640532,fb3a716553b09670,reyansh7252@oksbi,39d004243f0065f6,a0573b2285f92637,CMPIN00268,India9159 Limited,India9159,TN,41001,JK,DL;OD;JK;HP;GJ;ML;DN;KL;KA;WB,10,N,Multi-region footprint
EMPIN00018392,Anmol Mehta,1971-07-06,Male,anmol.mehta.empin00018392@india8269.in,+91-6306153871,City_OD_289,OD,144036,2012-07-08,Active,Contractor,Customer Support,Business Analyst,EMPIN00018011,be2acd8aef4900f6,c78196c7fa1cdb35,anmol8409@paytm,43d08c392f969eec,2635fe78628521f4,CMPIN00243,India8269 Limited,India8269,DL,56101,GJ,DL;LD;MN;HR;SK;ML;TN;MP;MH;TR;GJ;AP;OD;KA,14,N,Multi-region footprint
EMPIN00018393,Tanvi Bhat,2004-12-28,Non-binary,tanvi.bhat.empin00018393@india3346.in,+91-9636758200,City_OD_161,OD,507916,2013-04-23,Active,Contractor,Data,Business Analyst,EMPIN00018028,31632fc00431e63c,095a2711d5ce0d4f,tanvi4550@okyesbank,26cb484dc28cd6f5,28962e2f9df7e5c1,CMPIN00210,India3346 Limited,India3346,AP,47110,TS,OD;PB;RJ;LD;MP;UP;AR;NL;DN;TS;TN;LA;PY;HR;DL,15,N,Multi-region footprint
EMPIN00018394,Meera Kumar,1998-07-25,Prefer not to say,meera.kumar.empin00018394@india8990.in,+91-6699525311,City_OD_374,OD,514868,2012-01-28,Active,Part-time,Legal,Marketing Analyst,EMPIN00018025,3a0d62786f348582,a946ca35e6e82980,meera9423@okyesbank,6bcb05b533cf0926,a615ae1c181486cc,CMPIN00265,India8990 Limited,India8990,HR,86101,CG,GJ;OD;MH;AP;HP;SK;CG;HR;MP;TN;RJ;TS;JK,13,N,Multi-region footprint
EMPIN00018395,Manav Chatterjee,1967-01-22,Male,manav.chatterjee.empin00018395@india8201.in,+91-9358967375,City_OD_372,OD,105451,2025-04-10,Terminated,Full-time,Data,Product Manager,EMPIN00018012,de8de2b9fa505a46,76bd39e757bfe068,manav9461@okicici,27f53fec14ab4ab6,8ae68755bc8c082d,CMPIN00174,India8201 Limited,India8201,ML,63111,AS,DN;MH;OD;TR;JH;WB;AP;AS;SK;MN;RJ,11,N,Multi-region footprint
EMPIN00018396,Pooja Ali,2002-10-25,Male,pooja.ali.empin00018396@india9944.in,+91-8504114887,City_OD_320,OD,465242,2012-02-23,Leave,Full-time,Security,Operations Manager,EMPIN00018007,90946b289826431c,d4229d456a4d70e9,pooja6709@okhdfcbank,029bb428ccf9d291,8a0f3be49b31293b,CMPIN00161,India9944 Limited,India9944,BR,86101,OD,MH;RJ;ML;OD;GJ;PB;UK;AP;CG,9,N,Multi-region footprint
EMPIN00018397,Meera Siddiqui,1983-02-17,Self-describe,meera.siddiqui.empin00018397@india8990.in,+91-6252128754,City_OD_375,OD,529995,2010-06-27,Active,Full-time,Sales,Business Analyst,EMPIN00018003,f9ce8689a8246506,902b18a2bd39ef18,meera7087@okhdfcbank,715600780a090b3f,4ae5559e71c3896c,CMPIN00265,India8990 Limited,India8990,HR,86101,CG,GJ;OD;MH;AP;HP;SK;CG;HR;MP;TN;RJ;TS;JK,13,N,Multi-region footprint
EMPIN00018398,Riya Joshi,1956-04-03,Female,riya.joshi.empin00018398@india6169.in,+91-8790789848,City_OD_234,OD,645364,2013-04-29,Active,Full-time,Product,Data Engineer,EMPIN00018003,5c064d4291047520,47ccf5418722bd84,riya1606@okaxis,fb4f8d5e01f04c1b,0b9453818bd07e07,CMPIN00261,India6169 Limited,India6169,SK,41001,TR,HR;MZ;UP;OD;LD;DN;TR;CH;MP;TS;NL;LA,12,N,Multi-region footprint
EMPIN00018399,Aarav Kulkarni,1996-08-16,Prefer not to say,aarav.kulkarni.empin00018399@india2120.in,+91-8134728696,City_OD_230,OD,763943,2010-07-03,Leave,Full-time,Product,Operations Manager,EMPIN00018017,900419eb0b9c8069,8d8d2ab93a60c218,aarav1206@okhdfcbank,c64ff1563e51cc1b,de21fe0778dc0a33,CMPIN00281,India2120 Limited,India2120,TR,86101,PY,LA;CH;GA;MP;AN;PY;HR;HP;WB;DL;OD,11,N,Multi-region footprint
EMPIN00018400,Kiara Bhat,1967-12-05,Prefer not to say,kiara.bhat.empin00018400@india3484.in,+91-6473158014,City_OD_179,OD,302017,2019-05-05,Active,Full-time,Finance,HR Specialist,EMPIN00018028,6aafc395dcd46a15,05f4eb7539ae369f,kiara3482@upi,79a7236921c3a30d,53b4df6249be81f8,CMPIN00204,India3484 Limited,India3484,AN,52211,WB,LA;KL;UP;WB;TR;DL;OD;PB;MP;AS,10,N,Multi-region footprint
EMPIN00018401,Aarav Bhat,1980-06-22,Non-binary,aarav.bhat.empin00018401@india8990.in,+91-8361714970,City_OD_329,OD,305042,2021-04-15,Active,Full-time,Legal,Financial Analyst,EMPIN00018002,f56dd1d19149a014,6d7962a1cc6f4e93,aarav6364@oksbi,a30cd938634220fe,bd5d3ed35c8b644f,CMPIN00265,India8990 Limited,India8990,HR,86101,CG,GJ;OD;MH;AP;HP;SK;CG;HR;MP;TN;RJ;TS;JK,13,N,Multi-region footprint
EMPIN00018402,Vikram Ghosh,1991-06-20,Self-describe,vikram.ghosh.empin00018402@india813.in,+91-9849695265,City_OD_222,OD,741443,2020-08-18,Active,Full-time,Security,Security Analyst,EMPIN00018003,fdefea7167f8507a,cfd7f7051a277bb3,vikram4246@okyesbank,1391315bd26806cc,205567b9b4e87829,CMPIN00212,India813 Limited,India813,AR,62012,OD,AR;DL;OD;LD;CG;JK;TN;MZ;ML,9,N,Multi-region footprint
EMPIN00018403,Aadhya Sharma,1992-07-15,Male,aadhya.sharma.empin00018403@india813.in,+91-7853994865,City_OD_332,OD,999069,2021-05-21,Active,Full-time,Finance,Operations Manager,EMPIN00018028,5271e9f8629f0fec,1f4c4f21a3938842,aadhya3090@paytm,8fe75d5e80df0175,1111e9f0a7fea8fc,CMPIN00212,India813 Limited,India813,AR,62012,OD,AR;DL;OD;LD;CG;JK;TN;MZ;ML,9,N,Multi-region footprint
EMPIN00018404,Ishaan Kulkarni,1967-02-10,Male,ishaan.kulkarni.empin00018404@india4886.in,+91-7933642844,City_OD_377,OD,578663,2020-03-01,Active,Full-time,Finance,Software Engineer,EMPIN00018005,1294c1eba1441264,18074a736ff02142,ishaan8879@okaxis,3d6378d2440e5118,9e400b960c7a4b44,CMPIN00156,India4886 Limited,India4886,TN,62012,MH,HR;DL;UP;MN;MH;AS;WB;PY;LA;AR;OD,11,N,Multi-region footprint
EMPIN00018405,Meera Das,1955-02-01,Male,meera.das.empin00018405@india9582.in,+91-6915205012,City_OD_337,OD,254437,2023-02-16,Active,Part-time,HR,Marketing Analyst,EMPIN00018026,4e9c305cfc5438f1,eaf67e5c31b57f44,meera2368@paytm,319b2bbb5536990f,df7faa54283d31bc,CMPIN00229,India9582 Limited,India9582,UK,49300,AP,DN;KL;AP;KA;GJ;RJ;OD;HP;GA;MH;MP;NL;TN;CG;LA,15,N,Multi-region footprint
EMPIN00018406,Vivaan Chatterjee,1965-08-31,Non-binary,vivaan.chatterjee.empin00018406@india3330.in,+91-9529601926,City_OD_225,OD,466959,2018-04-03,Active,Contractor,Legal,Product Manager,EMPIN00018004,ad94d364c2d3a7e3,a575d0549435c7f3,vivaan2511@okaxis,d38748167882eccb,9058b739db30ef35,CMPIN00220,India3330 Limited,India3330,CH,52211,TR,WB;OD;DN;TR,4,Y,Focused operations in TR
EMPIN00018407,Neha Iyer,1959-11-28,Non-binary,neha.iyer.empin00018407@india7175.in,+91-8430707673,City_OD_192,OD,426083,2020-10-12,Leave,Full-time,Operations,Sales Development Rep,EMPIN00018028,bcd12e074d49a80e,92edc388c4654e1f,neha3133@paytm,1b8153c6bea70029,688f188c10bbf434,CMPIN00190,India7175 Limited,India7175,SK,61100,LD,DN;LA;MN;GJ;OD;HP;AP;MH;LD;MP;DL,11,N,Multi-region footprint
EMPIN00018408,Aarav Pandey,1991-02-27,Male,aarav.pandey.empin00018408@india6960.in,+91-6533378828,City_OD_223,OD,741738,2022-10-27,Active,Intern,Engineering,QA Engineer,EMPIN00018014,33f4705eed0a48ca,67d9ff22f3c80c0c,aarav6609@paytm,331d0d764c40a3d2,e9eeb5072f135bd9,CMPIN00273,India6960 Limited,India6960,KA,62011,PB,GA;SK;KL;LD;OD;PB;TR;UK;JH,9,N,Multi-region footprint
EMPIN00018409,Manav Sharma,1980-10-28,Prefer not to say,manav.sharma.empin00018409@india9313.in,+91-8181690258,City_OD_307,OD,786482,2013-02-22,Active,Part-time,HR,Data Analyst,EMPIN00018023,42b9e0a06c8ad524,7998156cc890316c,manav1944@upi,7ff96821186b0155,51511b6fab65e621,CMPIN00234,India9313 Limited,India9313,AR,63111,HP,TN;HP;AR;JK;OD;KL;GA;CG,8,N,Multi-region footprint
EMPIN00018410,Krishna Kulkarni,1969-02-27,Non-binary,krishna.kulkarni.empin00018410@india9159.in,+91-9154898055,City_OD_245,OD,322235,2018-12-16,Active,Full-time,Marketing,Financial Analyst,EMPIN00018012,09072ab4b34cafa9,199e2e858f422c14,krishna7568@ibl,2f965a6ed77206fc,aa49fa3b74c7140c,CMPIN00268,India9159 Limited,India9159,TN,41001,JK,DL;OD;JK;HP;GJ;ML;DN;KL;KA;WB,10,N,Multi-region footprint
EMPIN00018411,Vikram Hussain,1967-12-09,Self-describe,vikram.hussain.empin00018411@india8269.in,+91-9350935728,City_OD_11,OD,808389,2014-12-17,Active,Part-time,Sales,Data Engineer,EMPIN00018024,46e14f5880737f6b,57e49aeac32b1fd6,vikram9570@oksbi,ba3236e9648187e6,7adad7bbc4881d64,CMPIN00243,India8269 Limited,India8269,DL,56101,GJ,DL;LD;MN;HR;SK;ML;TN;MP;MH;TR;GJ;AP;OD;KA,14,N,Multi-region footprint
EMPIN00018412,Shruti Jain,1984-11-27,Prefer not to say,shruti.jain.empin00018412@india248.in,+91-7748472785,City_OD_390,OD,946897,2015-12-27,Active,Part-time,IT,QA Engineer,EMPIN00018018,8145276f7fc3f293,c9fc687c3ad7ee2b,shruti2146@upi,df9624f507b217f2,2e8af2a9a3f35cfc,CMPIN00223,India248 Limited,India248,DL,62012,JH,OD;UK;ML;WB;SK;AR;JH;CG;GA;KA;DL;AS;TR;TN;DN,15,N,Multi-region footprint
EMPIN00018413,Saanvi Hussain,1970-10-26,Male,saanvi.hussain.empin00018413@india3522.in,+91-8447832984,City_OD_127,OD,354966,2014-06-12,Active,Full-time,Security,IT Support Analyst,EMPIN00018025,83c1c36cc38a1bec,b2da2960e9775696,saanvi9536@okhdfcbank,e1868055289a9c14,2a9248a437ea0d0d,CMPIN00162,India3522 Limited,India3522,CH,61100,MZ,AR;UP;GJ;KL;TN;KA;LA;OD;MZ;TS;GA;ML;PY;LD,14,N,Multi-region footprint
EMPIN00018414,Anmol Reddy,1985-11-09,Self-describe,anmol.reddy.empin00018414@india3500.in,+91-7518726689,City_OD_105,OD,672722,2023-03-16,Active,Full-time,Security,Operations Manager,EMPIN00018027,ce346bd5ee2aa6a2,0a02acbceab06219,anmol176@okicici,18c28dcf9188ba70,4969315b9bae1253,CMPIN00286,India3500 Limited,India3500,KL,63111,OD,AR;PY;MZ;OD;JH;LA;AS;PB;AP;TN,10,N,Multi-region footprint
EMPIN00018415,Neha Kapoor,1999-12-20,Female,neha.kapoor.empin00018415@india5472.in,+91-9984773858,City_OD_295,OD,995120,2021-01-22,Leave,Contractor,HR,QA Engineer,EMPIN00018015,4b3958ad563bbfaf,39053b1870fa6aa7,neha961@upi,14dcae4ba2246d91,62072bffebc709f8,CMPIN00145,India5472 Limited,India5472,AS,86101,TR,JH;AP;BR;MZ;UK;TR;NL;GA;OD;UP;KA;TS;LD,13,N,Multi-region footprint
EMPIN00018416,Ayaan Hussain,1982-03-01,Non-binary,ayaan.hussain.empin00018416@india3484.in,+91-9486314524,City_OD_373,OD,851998,2011-10-05,Active,Full-time,Data,Customer Support Specialist,EMPIN00018003,81fa517a0b449757,98e2e1311991e10d,ayaan3391@okaxis,f13c42231e61caac,b638e5ec5be286d1,CMPIN00204,India3484 Limited,India3484,AN,52211,WB,LA;KL;UP;WB;TR;DL;OD;PB;MP;AS,10,N,Multi-region footprint
EMPIN00018417,Sai Kumar,1967-12-08,Self-describe,sai.kumar.empin00018417@india8813.in,+91-9957036028,City_OD_393,OD,381552,2010-03-27,Active,Temp,Engineering,HR Specialist,EMPIN00018011,568f2f0dc29cdfe8,2a7c6e370b3c7bfb,sai1370@paytm,f83912eed7f4efd3,c4f7d37f19a3d239,CMPIN00306,India8813 Limited,India8813,AN,10710,LD,OD;JH;WB;PB;AP;BR;KL;LA;HR;CH;LD;NL;AR;GA;AN,15,N,Multi-region footprint
EMPIN00018418,Ishaan Verma,1976-10-15,Self-describe,ishaan.verma.empin00018418@india8990.in,+91-9643588021,City_OD_37,OD,823985,2013-05-16,Active,Full-time,HR,Operations Manager,EMPIN00018001,8bfd3ef80952788c,b02a578bc8857948,ishaan3862@ibl,0cebc89af561f364,1386796c2481a0ce,CMPIN00265,India8990 Limited,India8990,HR,86101,CG,GJ;OD;MH;AP;HP;SK;CG;HR;MP;TN;RJ;TS;JK,13,N,Multi-region footprint
EMPIN00018419,Nisha Gupta,1960-06-30,Female,nisha.gupta.empin00018419@india5479.in,+91-7001706931,City_OD_376,OD,102659,2025-10-05,Terminated,Full-time,Marketing,Senior Data Analyst,EMPIN00018025,d3eb1a9422e85d03,36a92d4ade80f643,nisha7449@okhdfcbank,120e365091e21ac6,cccbc306d994d714,CMPIN00160,India5479 Limited,India5479,UP,56101,TN,RJ;MP;ML;AS;DN;KL;TN;AR;KA;OD;UP;DL;HR,13,N,Multi-region footprint
EMPIN00018420,Kiara Banerjee,1969-06-23,Female,kiara.banerjee.empin00018420@india9493.in,+91-7067047007,City_OD_181,OD,767482,2014-03-05,Active,Full-time,Sales,Sales Development Rep,EMPIN00018023,04759a5066397ffe,105d39b6b8bb23be,kiara2003@okicici,df2602761036f02b,4d05a304ee9604b4,CMPIN00193,India9493 Limited,India9493,CH,61100,UK,PB;CH;BR;DL;UK;MN;MP;LD;OD,9,N,Multi-region footprint
EMPIN00018421,Vivaan Ali,1968-11-22,Prefer not to say,vivaan.ali.empin00018421@india9944.in,+91-7310271884,City_OD_260,OD,665940,2016-07-19,Active,Full-time,Finance,Software Engineer,EMPIN00018009,dc2077de71f6e002,c612fda58bd84e89,vivaan1937@ibl,f8d71e793ba0c5eb,9b60ccf8ced237a7,CMPIN00161,India9944 Limited,India9944,BR,86101,OD,MH;RJ;ML;OD;GJ;PB;UK;AP;CG,9,N,Multi-region footprint
EMPIN00018422,Isha Khan,1998-06-15,Non-binary,isha.khan.empin00018422@odworks313.in,+91-6026628607,City_OD_272,OD,979031,2020-07-22,Active,Contractor,Security,Financial Analyst,EMPIN00018020,c4a7675afad703c7,ec753674d90635fd,isha2426@okhdfcbank,cd33ddbf08247c6b,7fd72295b334ff02,CMPIN00073,ODWorks313 Private Limited,ODWorks313,OD,56101,OD,OD,1,Y,Focused operations in OD
EMPIN00018423,Kiara Bhat,1975-05-29,Male,kiara.bhat.empin00018423@india3500.in,+91-9081467070,City_OD_26,OD,209415,2024-05-08,Active,Full-time,Product,Business Analyst,EMPIN00018021,6530690149dc616e,cc68ae2bcdc8e144,kiara2832@okaxis,e5b2dff49f9719e2,1db74dd7ba0cd0f4,CMPIN00286,India3500 Limited,India3500,KL,63111,OD,AR;PY;MZ;OD;JH;LA;AS;PB;AP;TN,10,N,Multi-region footprint
EMPIN00018424,Arnav Yadav,1992-08-30,Non-binary,arnav.yadav.empin00018424@india3522.in,+91-7042363164,City_OD_240,OD,759418,2025-05-07,Active,Full-time,Finance,QA Engineer,EMPIN00018023,fcfdfb14602257bd,c409118356d4f40e,arnav3180@ibl,852318c4cbdece9a,a1075b3448b9f51e,CMPIN00162,India3522 Limited,India3522,CH,61100,MZ,AR;UP;GJ;KL;TN;KA;LA;OD;MZ;TS;GA;ML;PY;LD,14,N,Multi-region footprint
EMPIN00018425,Aarohi Jain,1967-12-01,Self-describe,aarohi.jain.empin00018425@india8691.in,+91-6208276284,City_OD_53,OD,136847,2017-04-23,Active,Full-time,Product,Financial Analyst,EMPIN00018024,37af9be6ef1e2466,f0f17c710be08c01,aarohi1525@okyesbank,36058726804162d6,a0314840d49381ef,CMPIN00319,India8691 Limited,India8691,MP,70200,MH,OD;MH;DN;KL,4,Y,Focused operations in MH
EMPIN00018426,Krishna Pandey,1970-12-19,Female,krishna.pandey.empin00018426@india9493.in,+91-6428733272,City_OD_133,OD,138346,2024-11-19,Active,Full-time,Marketing,Security Analyst,EMPIN00018029,92bbaeaf86ba11bd,89dce20bd4ebe0eb,krishna9504@upi,0409b15f66dcc9f3,ed6dd055863b7a19,CMPIN00193,India9493 Limited,India9493,CH,61100,UK,PB;CH;BR;DL;UK;MN;MP;LD;OD,9,N,Multi-region footprint
EMPIN00018427,Siddharth Kulkarni,1967-03-15,Non-binary,siddharth.kulkarni.empin00018427@india8691.in,+91-8088116500,City_OD_290,OD,547483,2018-03-13,Active,Full-time,Legal,Product Manager,EMPIN00018013,6f8088bf8308f141,72bac60b0f3779ae,siddharth7574@okaxis,74544b6e44faafd5,761ee9f8dc743052,CMPIN00319,India8691 Limited,India8691,MP,70200,MH,OD;MH;DN;KL,4,Y,Focused operations in MH
